event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:hdop,gps:satellite-count,height-above-ellipsoid,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
32050674488,true,2021-09-06 10:00:08.000,9.85323,46.73425,39.0,3.4,5,2104.82,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674776,true,2021-09-06 11:00:03.000,9.85434,46.73384,38.0,3.6,7,2142.66,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674748,true,2021-09-06 12:00:10.000,9.85415,46.73456,40.0,2.3,6,2128.75,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674598,true,2021-09-06 13:00:03.000,9.8536,46.73456,38.5,1.2,8,2180.93,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674486,true,2021-09-06 14:00:03.000,9.85322,46.73361,38.0,1.1,8,2134.39,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674482,true,2021-09-07 12:00:08.000,9.85321,46.73423,39.0,2.0,7,2107.95,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674811,true,2021-09-07 13:00:08.000,9.85465,46.73366,39.5,1.3,8,2173.14,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674696,true,2021-09-07 14:00:06.000,9.85393,46.73462,37.5,1.8,8,2175.17,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674706,true,2021-09-08 10:00:05.000,9.85396,46.73408,38.5,1.3,8,2152.44,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674261,true,2021-09-08 11:00:11.000,9.85269,46.73424,41.5,2.4,6,2153.13,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674320,true,2021-09-09 12:00:08.000,9.85283,46.73391,38.5,2.1,7,2112.97,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674454,true,2021-09-09 13:00:05.000,9.85311,46.73475,41.5,1.8,7,2174.58,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674616,true,2021-09-09 14:00:08.000,9.85365,46.73459,40.5,2.4,4,2174.58,"4:4","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674818,true,2021-09-10 13:00:05.000,9.8547,46.73475,38.5,1.2,8,2198.45,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674673,true,2021-09-10 14:00:03.000,9.85385,46.73468,36.5,1.1,7,2170.69,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674228,true,2021-09-11 09:00:06.000,9.85261,46.73568,37.0,1.5,7,2150.43,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674668,true,2021-09-11 10:00:03.000,9.85384,46.73518,36.5,2.9,5,2158.76,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674783,true,2021-09-11 13:00:07.000,9.85439,46.73435,39.5,1.6,6,2035.35,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674806,true,2021-09-11 14:00:01.000,9.8546,46.73443,38.0,1.4,6,2175.66,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674689,true,2021-09-12 09:00:01.000,9.8539,46.73408,37.0,1.3,7,2155.79,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674445,true,2021-09-12 13:00:00.000,9.85309,46.73485,38.0,1.6,6,2158.05,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674701,true,2021-09-12 14:00:01.000,9.85394,46.73477,36.5,2.9,5,2167.1,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674599,true,2021-09-13 09:00:08.000,9.8536,46.73455,38.5,1.3,8,2160.78,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674619,true,2021-09-13 10:00:05.000,9.85366,46.7345,37.0,3.2,7,2157.87,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674550,true,2021-09-13 13:00:04.000,9.85343,46.73505,37.0,1.3,8,2157.81,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674733,true,2021-09-14 11:00:04.000,9.85409,46.7338,40.5,3.1,7,2178.93,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674562,true,2021-09-14 12:00:03.000,9.85347,46.73461,39.0,1.3,8,2165.95,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674800,true,2021-09-15 09:00:09.000,9.85453,46.73391,38.0,1.5,6,2176.26,"6:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674563,true,2021-09-15 10:00:06.000,9.85347,46.73366,40.0,3.4,7,2132.08,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674537,true,2021-09-15 13:00:07.000,9.85339,46.73481,38.0,1.6,6,2147.89,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674690,true,2021-09-16 12:00:07.000,9.8539,46.7329,37.5,1.8,6,2102.77,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672599,true,2021-09-17 09:00:04.000,9.84523,46.74024,35.5,1.3,7,2023.27,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674807,true,2021-09-17 14:00:10.000,9.8546,46.73476,38.5,2.0,6,2177.28,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674401,true,2021-09-18 10:00:10.000,9.85301,46.73452,38.0,2.2,6,2116.11,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674734,true,2021-09-18 13:00:09.000,9.85409,46.73478,40.0,3.3,5,2199.47,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674363,true,2021-09-18 14:00:10.000,9.85292,46.73458,39.0,3.3,5,2199.4,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674613,true,2021-09-19 10:00:08.000,9.85364,46.73318,38.0,1.5,8,2141.15,"8:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674575,true,2021-09-19 11:00:08.000,9.85349,46.7345,37.0,2.4,7,2181.13,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674754,true,2021-09-19 14:00:09.000,9.8542,46.73501,37.5,1.9,5,2208.44,"5:5","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674546,true,2021-09-22 13:00:06.000,9.85342,46.73475,40.0,1.5,6,2163.43,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674773,true,2021-09-22 14:00:04.000,9.8543,46.73464,37.5,2.2,5,2164.55,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674697,true,2021-09-23 13:00:08.000,9.85393,46.73454,39.5,1.1,6,2172.38,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674721,true,2021-09-23 14:00:09.000,9.85401,46.73475,39.5,1.5,6,2196.53,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674120,true,2022-08-03 12:00:08.000,9.85236,46.7339,40.5,1.6,5,2115.98,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674466,true,2022-08-04 12:00:08.000,9.85316,46.73323,41.0,1.7,5,2110.55,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674317,true,2022-08-05 09:00:08.000,9.85281,46.73373,40.0,2.5,6,2075.75,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674343,true,2022-08-05 10:00:05.000,9.85289,46.73331,37.5,1.7,6,2081.96,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674432,true,2022-08-05 11:00:09.000,9.85307,46.73452,39.5,1.1,7,2138.72,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674109,true,2022-08-05 12:00:05.000,9.85235,46.73354,39.5,2.4,5,2118.34,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674025,true,2022-08-05 13:00:12.000,9.85217,46.73364,40.0,3.1,5,1953.93,"5:5","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674153,true,2022-08-05 14:00:11.000,9.85244,46.7346,40.5,1.4,7,2116.4,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674306,true,2022-08-06 13:00:11.000,9.85279,46.73432,38.0,3.0,6,2145.35,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674505,true,2022-08-06 14:00:09.000,9.8533,46.73334,41.0,2.3,5,2143.97,"5:5","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674262,true,2022-08-07 12:00:09.000,9.85269,46.73461,38.5,1.4,7,2115.8,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674396,true,2022-08-07 13:00:09.000,9.853,46.73342,40.0,2.6,7,2147.68,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674439,true,2022-08-07 14:00:04.000,9.85308,46.73333,38.5,1.6,6,2131.32,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674250,true,2022-08-08 11:00:08.000,9.85267,46.73383,41.5,3.6,5,2091.99,"5:5","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674325,true,2022-08-08 12:00:04.000,9.85284,46.7345,37.5,3.3,6,2145.05,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674368,true,2022-08-09 11:00:08.000,9.85293,46.73413,39.5,2.0,6,2107.05,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674139,true,2022-08-09 12:00:06.000,9.85241,46.73442,38.0,2.0,6,2153.15,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050673936,true,2022-08-09 13:00:11.000,9.85198,46.73422,39.5,3.5,4,2153.15,"4:4","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674404,true,2022-08-09 14:00:06.000,9.85302,46.73364,38.0,1.3,7,2069.47,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672549,true,2022-08-10 12:00:07.000,9.84389,46.73966,39.0,2.2,6,1952.63,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674405,true,2022-08-10 13:00:06.000,9.85302,46.73381,38.5,2.0,7,2140.39,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674229,true,2022-08-10 14:00:10.000,9.85261,46.73433,41.5,2.0,5,2077.19,"5:5","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674199,true,2022-08-11 12:00:09.000,9.85252,46.73427,39.0,2.0,6,2112.21,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672475,true,2022-08-12 11:00:06.000,9.84169,46.74188,38.0,1.4,7,1932.17,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674657,true,2022-08-12 12:00:08.000,9.85378,46.73374,40.0,2.1,5,2007.14,"5:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674508,true,2022-08-12 13:00:12.000,9.85332,46.7333,40.0,2.2,6,2108.84,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674471,true,2022-08-12 14:00:11.000,9.85318,46.73332,38.0,2.2,4,2108.84,"4:4","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674553,true,2022-08-13 13:00:10.000,9.85344,46.73412,40.5,1.9,7,2093.51,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674413,true,2022-08-13 14:00:07.000,9.85304,46.73344,39.0,1.6,6,2085.75,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672377,true,2022-08-14 11:00:04.000,9.83284,46.7444,37.5,2.8,6,1876.95,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674373,true,2022-08-14 12:00:03.000,9.85296,46.73413,40.0,2.9,6,2113.74,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050673611,true,2022-08-15 09:00:04.000,9.85137,46.7348,35.0,2.0,6,2103.73,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674376,true,2022-08-15 10:00:03.000,9.85297,46.73437,37.5,1.3,6,2125.3,"6:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674384,true,2022-08-15 14:00:07.000,9.85298,46.73423,36.5,1.8,6,2143.81,"6:6","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672569,true,2022-08-16 09:00:03.000,9.84418,46.741,35.5,1.3,7,2014.68,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674377,true,2022-08-16 10:00:01.000,9.85297,46.73355,37.5,1.2,7,2103.56,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674286,true,2022-08-16 11:00:04.000,9.85275,46.73439,39.5,1.8,7,2112.83,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672390,true,2022-08-16 12:00:07.000,9.83429,46.74404,39.0,2.1,7,1836.8,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674528,true,2022-08-16 13:00:08.000,9.85337,46.73421,38.5,1.8,5,2055.29,"5:5","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674372,true,2022-08-16 14:00:12.000,9.85295,46.73389,39.5,1.7,5,2090.85,"5:5","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674426,true,2022-08-17 09:00:07.000,9.85306,46.73385,36.5,3.4,7,2119.0,"7:7","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674358,true,2022-08-17 10:00:04.000,9.85291,46.73359,37.0,1.3,7,2105.67,"7:8","gps","Nucifraga caryocatactes","6001","K94647","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
